,Referee R0 G0 - Professor,Referee R1 G0 - PhD-Student,Referee R2 G0 - Professor,Referee R3 G0 - PhD-Student,Referee R4 G0 - Professor,Referee R5 G0 - Researcher,Referee R6 G0 - Researcher,Referee R7 G0 - Professor,Referee R8 G0 - Researcher,Referee R9 G0 - Professor,Referee R10 G0 - Researcher,Referee R11 G0 - Researcher,Referee R12 G0 - Professor,Referee R13 G0 - Professor,Referee R14 G0 - PhD-Student,Referee R15 G0 - Professor,Referee R16 G0 - PhD-Student,Referee R17 G0 - Professor,Referee R18 G0 - Researcher,Referee R19 G0 - Researcher,Referee R20 G1 - Researcher,Referee R21 G1 - Researcher,Referee R22 G1 - Researcher,Referee R23 G1 - Professor,Referee R24 G1 - PhD-Student,Referee R25 G1 - PhD-Student,Referee R26 G1 - Researcher,Referee R27 G1 - PhD-Student,Referee R28 G1 - Researcher,Referee R29 G1 - Professor,Referee R30 G1 - Professor,Referee R31 G1 - Professor,Referee R32 G1 - Researcher,Referee R33 G1 - PhD-Student,Referee R34 G1 - Researcher,Referee R35 G1 - PhD-Student,Referee R36 G1 - PhD-Student,Referee R37 G1 - Professor,Referee R38 G1 - Researcher,Referee R39 G1 - Professor,Referee R40 G2 - PhD-Student,Referee R41 G2 - PhD-Student,Referee R42 G2 - Professor,Referee R43 G2 - PhD-Student,Referee R44 G2 - Researcher,Referee R45 G2 - Researcher,Referee R46 G2 - Researcher,Referee R47 G2 - Researcher,Referee R48 G2 - Professor,Referee R49 G2 - PhD-Student,Referee R50 G2 - Professor,Referee R51 G2 - Professor,Referee R52 G2 - Researcher,Referee R53 G2 - Researcher,Referee R54 G2 - Professor,Referee R55 G2 - Researcher,Referee R56 G2 - Professor,Referee R57 G2 - Researcher,Referee R58 G2 - Professor,Referee R59 G2 - Professor,Referee R60 G3 - Professor,Referee R61 G3 - Professor,Referee R62 G3 - Researcher,Referee R63 G3 - Researcher,Referee R64 G3 - Professor,Referee R65 G3 - PhD-Student,Referee R66 G3 - Professor,Referee R67 G3 - Researcher,Referee R68 G3 - Professor,Referee R69 G3 - PhD-Student,Referee R70 G3 - PhD-Student,Referee R71 G3 - PhD-Student,Referee R72 G3 - Researcher,Referee R73 G3 - Professor,Referee R74 G3 - Professor,Referee R75 G3 - PhD-Student,Referee R76 G3 - Professor,Referee R77 G3 - Professor,Referee R78 G3 - Professor,Referee R79 G3 - PhD-Student,Referee R80 G4 - PhD-Student,Referee R81 G4 - PhD-Student,Referee R82 G4 - Researcher,Referee R83 G4 - PhD-Student,Referee R84 G4 - PhD-Student,Referee R85 G4 - Professor,Referee R86 G4 - PhD-Student,Referee R87 G4 - Researcher,Referee R88 G4 - PhD-Student,Referee R89 G4 - Researcher,Referee R90 G4 - PhD-Student,Referee R91 G4 - PhD-Student,Referee R92 G4 - Researcher,Referee R93 G4 - Professor,Referee R94 G4 - Researcher,Referee R95 G4 - Professor,Referee R96 G4 - PhD-Student,Referee R97 G4 - PhD-Student,Referee R98 G4 - PhD-Student,Referee R99 G4 - PhD-Student
Student S227 G4 - Master-Student,0.24640041563583254,0.4307108312450431,0.20438295879963983,0.2841476344706409,0.3631240937940739,0.2945222936361357,0.24411861937965745,0.49033298886252474,0.24606984878899876,0.40998784079711037,0.20311459548688027,0.2986955602085287,0.22649626211793983,0.3577574671022887,0.43128609847636606,0.22056997706688677,0.21520524106554526,0.19229418246905422,0.24661363939712302,0.45267023914678167,0.006566614170121665,0.5309480590794888,0.24387252813148835,0.040173125994131254,-0.005529550521848281,-0.03686060581211753,-0.03686060581211753,0.2761729619337617,0.041156764743247476,0.060849475735418546,-0.03810800597599129,0.16865876003610436,0.10716614619470693,0.4381305627928596,0.2614000648609774,0.14355316850284455,0.06940887975663412,0.042821901515428806,0.025962886045296174,-0.000866846653778619,0.39426824229083135,0.2444047334149509,0.48499547511049107,0.43217518252374587,0.3077064104349629,0.3610017895557501,0.2426801500284711,0.44326090084674213,0.43023660564224536,0.2802180087765246,0.45778819590492204,0.2682460624450119,0.24859940929319344,0.4607559400260478,0.397420006513511,0.36967564268749586,0.23175769670035545,0.27565366947236036,0.22553591015932434,0.23275923722178388,0.25774850179833897,0.2583612929932522,0.1778832031481648,0.3774810635336549,0.27300280892866347,0.35136830520500084,0.4270523153206657,0.5920281302101416,0.40866578917108687,0.5261718061793974,0.2546108729674703,0.331832512558578,0.2542011064577213,0.39791932009646563,0.2881160503769676,0.2708110049311556,0.41546694570883,0.4743377477223625,0.299188858880447,0.46204019201715557,0.9529141127038196,0.9276167372601256,0.8969079441278869,0.8305017781673405,0.9589800671462123,0.9968989722769652,0.9251273549362273,0.94780421755514,0.963088510292022,0.9041739825589237,0.8982325478282462,0.7011923715871964,0.8066058646064247,0.8464864984923162,0.9332133048390248,0.9111266879255155,0.951557046808212,0.9300108369372893,0.9023993079871072,0.8732080210335555
Student S228 G4 - Undergraduate-Student,0.055116927365050174,0.24996334451405391,0.004467730443313431,0.09164845019593663,0.1687083524205643,0.11655906607031669,0.05855245417117415,0.30151711571781525,0.052501975955441635,0.23491505082810735,0.008317392217645034,0.12413347804781985,0.024959958998236415,0.17062107116669017,0.24367328916754774,0.031533373624114736,0.026482217655383916,-0.011215008074481995,0.04893058213757129,0.25712445377694126,0.02136609323778943,0.5511858275307124,0.26317462801992086,0.05461694317206345,-0.03113191736087978,-0.02905748018220289,-0.02905748018220289,0.3019184499743767,0.05739467164317813,0.03652330888403482,-0.030278216049352324,0.0633090005260804,-0.015394791061963953,0.45492881246388933,0.24527924744778146,0.11897153208020395,0.04008117353069801,0.05401738633550929,-0.03708410298674997,-0.03263906314741416,0.4161292152686693,0.22210204266826788,0.5099169401749466,0.37152823828786447,0.25630027598506677,0.34301518012970833,0.2659024490267396,0.4298171716524299,0.46652314182807525,0.30266760504713125,0.4916432345329266,0.24754068753743047,0.27502847023993676,0.4419359380003005,0.38469783999851576,0.3883402368527644,0.2538691031648926,0.2916433204114294,0.24714827139883216,0.2028360440202301,0.28202123825643843,0.2846618661177819,0.19968992586253959,0.4013597467015746,0.29828299635447153,0.3757047976383029,0.41874897484221896,0.6149994836215135,0.3916916251985742,0.5059928818565456,0.2785368902763941,0.35685416323004965,0.24129499620373954,0.37684797420615546,0.2715608283273562,0.29843260390725973,0.43926957801563493,0.46637444745761125,0.2956904358181244,0.4513116116620809,0.9358255792203191,0.9416205755029232,0.7986488069252456,0.7452903482212561,0.9352988321950888,0.979493759216083,0.9038185416795022,0.9254949801642646,0.9474845889063265,0.924137340507978,0.9155873022997847,0.6680568731510469,0.8264574272404418,0.8669393168458529,0.9532818781922642,0.9242591231285253,0.916415456185973,0.8761412912396119,0.936412537859235,0.8647610806692339
Student S229 G4 - PhD-Student,0.13763778022407905,0.3939485698043534,0.17792655120028805,0.1964474445417231,0.3073239698631694,0.2803392098989148,0.16014738141566653,0.4639811777559783,0.16229458786100323,0.2960075152337843,0.1589475287464434,0.2591311837763401,0.18764657126557452,0.2719130861481313,0.40135574701076543,0.18468862424849258,0.18212473461982973,0.15720679405252241,0.20360308329521215,0.4348077555740667,0.011355511217614356,0.46872756544922684,0.17318954793646302,-0.0018653295969028871,0.0016929098203142812,-0.020510035752730638,-0.020510035752730638,0.19740781909353455,0.03529649678529151,0.0459114866663205,-0.019657861203250304,0.10743996259651156,0.08724255945549403,0.43684007545745507,0.22442223017695184,0.1609488812968169,0.04187265426393538,0.003910399323980074,0.029893401844646283,0.006692415667467255,0.16218078914654593,0.004188342752862131,0.2623094486541122,0.20946192063540925,0.07896303403595978,0.13221371465374934,0.01735391537578932,0.2166167559705991,0.2493291186615874,0.05020052324472353,0.2402105997126415,0.028365659393606628,0.007684115627192029,0.2288058346740403,0.17230672547550854,0.1410150487414606,-0.0047846378885017735,0.0455297712595578,-0.005775342977978257,0.0043601050403661995,0.12430475616755335,0.13785992380093817,0.13498511427134513,0.28250889606262153,0.15624511235435662,0.2823399843155811,0.349364595076375,0.5768377230796908,0.36717384947215337,0.4463556898820903,0.17404806075742313,0.29692186849908775,0.1642755594783098,0.3561286819327744,0.19257687223672393,0.12814679780670934,0.32910712993212765,0.4044308885874498,0.21101033374967076,0.37682802194951975,0.9719334059458182,0.9701129571694423,0.9139640159830696,0.8574603614167293,0.895346027367595,0.9808821002174499,0.8511720699577666,0.9860483132212885,0.9853741961872351,0.8917275640260142,0.9442706590866561,0.6401683515833052,0.8515763039265853,0.856312513808829,0.8568230875849274,0.9560508801980627,0.9832883401889401,0.8359078310627291,0.8092661615855002,0.7539349175519046
Student S230 G4 - Undergraduate-Student,0.17243149288627377,0.5382739440395355,0.24830281908580182,0.30854705051951115,0.3363648854852973,0.3760137698275692,0.33333921429466107,0.4935185455045495,0.22452956928157103,0.3953602479876729,0.3255557469034904,0.4929977171016566,0.29534295044289494,0.3838352162796255,0.5011634219319934,0.3483473483374765,0.3854096832492688,0.22639596130241224,0.33056729954986397,0.3829746363553475,0.32965239162691135,0.6216024594970242,0.4101205737172526,0.34945478879721126,0.23863190987938745,0.21542586267600652,0.21542586267600652,0.5160530513351784,0.4239184814693205,0.4585895014627106,0.22288467598670217,0.3827884813760803,0.3700462220355647,0.5178183592440708,0.5048689301347706,0.35027534337803534,0.2679164980401312,0.32854065167404717,0.2626458894188658,0.24968433506911022,0.19814770232460246,0.022145027138079823,0.3375690023280363,0.1778709482060861,0.2109300445936565,0.33263763163215054,0.05295645492935891,0.17174972628499868,0.4003533647464128,0.20314463268519256,0.4087401808597074,0.032460082452202985,0.11197797876523415,0.26834900235020936,0.17044252611629251,0.10947596102611047,-0.006989725211588655,0.24693140540928651,0.17516439425550265,0.08229105776947304,0.5566805389950392,0.5806120474884651,0.6157797909723036,0.7388674297550433,0.5960677062396554,0.7516620344321846,0.7929851576424354,0.8903812924693858,0.8202582074524083,0.8395130291456466,0.6292156342244316,0.7538276855718338,0.6600448752482748,0.761445029295585,0.6451091618308293,0.5542582229015994,0.762354988632351,0.8261199085628907,0.6951279268514188,0.7758150083502005,0.9317358340082582,0.713096800705979,0.7178896663901558,0.7508786754570548,0.6769890307574606,0.8212768864793928,0.6852461270522197,0.7443054466835589,0.9070689944662562,0.8346145661313333,0.7326097813599506,0.8075449170698837,0.7038648076870544,0.9789328979765071,0.6454510189537249,0.7535354398838706,0.7426517093322679,0.8500165741800252,0.8315400697628015,0.6161953307478507
Student S231 G4 - Master-Student,0.16185313071779933,0.4124522354703991,0.18764884239205587,0.22848812697147597,0.32233277600730187,0.3206120825116511,0.22631172932382232,0.44850008672957814,0.19652925140717986,0.3607246929453086,0.19463181251937317,0.32958926925750875,0.1885475911354676,0.29879931975714263,0.40411939299626043,0.23192591981786403,0.2255961064409681,0.1611860486391433,0.2086732930295185,0.39778353314323894,0.19049622857781656,0.6421488582354247,0.374076371007678,0.20656668746590945,0.15133644827189013,0.13320492455017313,0.13320492455017313,0.41755626541836244,0.2316319353392448,0.23831625516528138,0.1343465534722898,0.2638986986521408,0.21415254638979386,0.5676812851754236,0.4106309755989791,0.29787219752877975,0.2067664035750963,0.20558073402238758,0.16659116117474443,0.15545055667634644,0.3115873344683506,0.13943925343366498,0.4229505788509304,0.31674724597905746,0.2486734295028986,0.3253854298458332,0.18174687899820174,0.3353413859960955,0.45443294711429016,0.24546351582053955,0.4201982869207574,0.1577402390599894,0.17373409944843207,0.3673493414607369,0.3153767519996237,0.27163647668907787,0.1320423412947538,0.2497935889525349,0.19605728026166067,0.1697261873258921,0.302121796486932,0.31347975669541567,0.2783337896544859,0.4870922756929853,0.3288633447629599,0.47142883114630296,0.5229952935592567,0.6805364781828542,0.5426039325067261,0.6374772600322083,0.3300728840354917,0.45044736909081223,0.34635734840843274,0.47047555364647725,0.34722549943870495,0.3138070098981327,0.5429369964775626,0.5673953482772724,0.3943563571888279,0.5229758872477859,0.9772983416393827,0.920653614871421,0.864306318077756,0.8606373207551622,0.9053008949893151,0.9786872847608672,0.8961250875982891,0.9356024203543214,0.9797592490262543,0.9562083243251975,0.9247868637121842,0.7905634865886513,0.8716026294816697,0.934974976011586,0.8807629367036204,0.9367335866469297,0.9327362245540569,0.9012074443541296,0.9011363431024813,0.8264555987296381
Student S232 G4 - Master-Student,-0.0205316572799367,0.3507204185445123,-0.0007041748204184434,0.1059945568158202,0.11488176543623545,0.11173513316116561,0.09410881176854032,0.3152253819962514,-0.003374860980624908,0.19454824646121024,0.08265590142090995,0.2439493453448954,0.08161657981115777,0.20209444527414416,0.3116142687013123,0.0879327371844506,0.13946394672952367,-0.01193795282686018,0.12615261605567754,0.19790659492236748,0.13606836620412427,0.5042527094387687,0.25222899970883444,0.160297624808585,0.00975705346988398,0.01763104439528579,0.01763104439528579,0.3675894594477069,0.2352805794981611,0.2333806154341393,0.024451913835896566,0.11196265946131409,0.08308624357839609,0.3845253725860407,0.3025935848094107,0.1344364782087375,0.04262931187188107,0.13607212639589455,0.004910644006913489,0.014973758714728391,0.23203147562461657,0.004877213705772505,0.3670160837185764,0.1374944413966383,0.11965221531572143,0.2742573844409697,0.045210831892765486,0.18229096980147722,0.35115018928377045,0.1820189021153773,0.43750176939857605,0.025222238393822774,0.13916477726092014,0.2671148684441668,0.14805196359815573,0.14653349595511764,0.028326746522745493,0.2142145787376292,0.14608350928251984,0.008529597163972745,0.5544595170051102,0.5762868607502721,0.5926659296213851,0.6736360184561759,0.5923106342079419,0.6909644128003937,0.717286592759446,0.8992419714160523,0.697544386601423,0.7138917530005205,0.6212830017334419,0.717703818867101,0.5742571500457384,0.72064585398269,0.595695245949428,0.5515501599661099,0.6708648746089094,0.7596749498490063,0.6200310671252248,0.7397841067373099,0.9490852926178768,0.7853090300451379,0.6628391099010706,0.6369854571948116,0.7033557629739536,0.853441437135307,0.677547848491481,0.7746298496055599,0.9324526796434413,0.8275257175086589,0.7665910948829289,0.6673265224619114,0.6865088758164722,0.9728605129449563,0.7237614179424452,0.7856001949366497,0.7608117092032842,0.8279532101892271,0.8929835033576168,0.6253666521143196
Student S233 G4 - Undergraduate-Student,-0.0109536372032452,0.1798557820670532,0.10815581541771624,0.017572705377437884,0.20756910276341556,0.29892465606906027,0.062236599580212555,0.26143122455162315,0.07361474303607433,0.17543409174888588,0.03849865817985973,0.17552983257629806,0.003602967630709929,0.05414637559068268,0.19424844709030673,0.12627400252516474,0.06524885830623117,0.051838519289071384,-0.002649662252095275,0.2745487216527246,0.36197700351679074,0.7267491861925697,0.4979193046651126,0.3246925226742753,0.3566538918936434,0.3653602671093145,0.3653602671093145,0.472235922947661,0.3379416489320639,0.29547752236696284,0.36376174992038257,0.29063323973750166,0.24596309707923822,0.7582400406838607,0.5131819563467774,0.5043549932760703,0.3848078396376217,0.34286808368313637,0.3370853684802218,0.35247613652064547,0.15172426265088976,-0.001744690933665912,0.2439520594871013,0.15259209977444252,0.09348755814676031,0.13058892189578056,0.12265279613344762,0.19305155826162812,0.4169722051782881,0.11807220945838026,0.19933573059482795,0.009106581162942468,-0.0013408432256589008,0.1688953910393339,0.21120447112572152,0.1516385256658017,0.013034636187440315,0.09389374634239292,0.06628256712285757,0.07955540059076723,-0.027674106019768274,-0.01070760205803429,-0.013593579923393648,0.2605378964074856,0.0031584379818605374,0.23935282332942062,0.25054885495915585,0.42163954196829123,0.34699253325307616,0.45894105128096985,0.012239326876127506,0.19596201262195645,0.0569344206739011,0.1446497259660999,0.006108690146763511,-0.007004488037994031,0.38268635815148155,0.2921879975190049,0.11147608564729355,0.19569535071612199,0.843926682047373,0.9268846136301627,0.7969960962943526,0.8809128572938132,0.8412836657826387,0.887799814695514,0.8640227525214416,0.9210565683680585,0.8627892026788897,0.9639651565963241,0.9828178491409149,0.7648779286083416,0.9954197679898665,0.8227555938068211,0.8141361325023142,0.9799765392153124,0.9075690588891084,0.6789007323160317,0.7245983635442018,0.7612496689760797
Student S234 G4 - Master-Student,0.456349431174058,0.619049810944958,0.4359850715346848,0.4949180031139025,0.5770097849974232,0.5074422149788906,0.460481404986878,0.6808535227084845,0.4667345193165494,0.6012892558992555,0.42864590303035754,0.5041613357676153,0.44874444457292056,0.554950097149838,0.6260578825375828,0.4451641603709675,0.43527249727096495,0.4247517212650019,0.4621323203301277,0.652673695603363,0.045985170312339896,0.5258959204200171,0.2627958225711997,0.07869889939717944,0.07910114066956586,0.011678035350372151,0.011678035350372151,0.2853129363273512,0.07637962843893664,0.14009539515444147,0.01051540645835708,0.3276043289430596,0.28626385498535567,0.44269456145862085,0.32058773065361934,0.2173659307901935,0.15438904761936495,0.08500653986112094,0.149296852395028,0.09038687926538913,0.35786061585147155,0.2665714713800998,0.44281673225743595,0.48520776453029807,0.37153862410626803,0.38449332185956464,0.22299997101090185,0.4416965887319222,0.4008871629925036,0.26270995227273236,0.4085041137721958,0.28531454367373654,0.21613933095436164,0.46591331256340895,0.4061058830599965,0.3364800481499784,0.2019856839963409,0.2667322730073137,0.2131186644494718,0.27697076488643546,0.2287071122543583,0.22762312331915294,0.156522947305154,0.35999543615094526,0.24223955202371647,0.33226429986252426,0.4371660358586709,0.543507947272615,0.43879794200615035,0.5567574037017244,0.2255115258434064,0.3048632381233254,0.2783706099859593,0.4091682883768813,0.30419156889378396,0.23890682983275927,0.4037362303737801,0.47944291175774134,0.3105052163663897,0.46212706120012426,0.922155124983786,0.8568123905393598,0.9589300800049634,0.8998770011708409,0.9353298201114731,0.9625343287525296,0.9105106371147899,0.9187944629980416,0.9285354364348735,0.8522644954069295,0.8361700998329588,0.7405230446893645,0.7603542930546785,0.7941545797262501,0.8593174515441029,0.8526149333299221,0.9369268492745024,0.9462347692458233,0.821645079423178,0.8465503611849331
Student S235 G4 - Master-Student,-0.03760287541106261,0.23701544585129067,0.09619410264053996,0.03855453504842552,0.1821432374031443,0.302504654866026,0.10747917825833736,0.257800757941938,0.05686676072535763,0.19102468603602274,0.08252815059663764,0.26177380817014273,0.022973846839034383,0.08422951435811504,0.2257656454503618,0.165342106295832,0.13185517457024856,0.040604023359671865,0.03091540040655746,0.2205778063662424,0.49684690326375097,0.800490582483915,0.5956272669488683,0.4758005798416258,0.43525989980105273,0.45015680114162687,0.45015680114162687,0.6210372382206703,0.51593295756801,0.4791821275207994,0.4525025513036517,0.3832602343096059,0.34183053958926257,0.7888068682377067,0.6311876741618022,0.5666813738075054,0.45711553078651795,0.4779585200744302,0.40800197875628186,0.43359327703738093,0.16957390702706926,-0.014750403064793796,0.2891450884977868,0.11674299322317186,0.13321663482931276,0.22085538602568944,0.12247522684130784,0.16127522965772909,0.48754797030335495,0.18476192158304183,0.2984716549441152,-0.00823202560112794,0.046870029465668456,0.1841503068379308,0.1937571876740237,0.12988997520708384,0.0004998284462830356,0.18609981063932016,0.14463194386172257,0.08772033632606821,0.22094693596265394,0.24508965225919244,0.26605428730352576,0.5165409163252991,0.2586021944234194,0.5064155910579834,0.5021859177776755,0.6342062938108348,0.5954676719035971,0.6718307263584413,0.2795220643889228,0.46598889322495335,0.3271319247355779,0.3872053891600431,0.2618356626404653,0.23703221691768459,0.620659295248812,0.5366332172655246,0.3796448937696182,0.43269257775547626,0.8728876163319286,0.8432614573674089,0.7146052057842532,0.8327263425723943,0.7571980793792041,0.8477588447264992,0.7984675683437391,0.8369369845503996,0.8722742456160528,0.9680563806362315,0.9143595577693782,0.8514641137924435,0.9460142519852579,0.9335906400058663,0.7436701663486867,0.917049818596095,0.8206551298622243,0.71493636028677,0.783354646287661,0.7080954539032227
Student S236 G4 - Master-Student,0.14957050749046777,0.38186530276777114,0.30707979681873954,0.2111802131290626,0.3816829102411989,0.5006908131842971,0.2822039450833067,0.42696552789731074,0.25603733905097664,0.3536407089994021,0.26546984396474543,0.4183458975003938,0.2073107897252849,0.24095679912176834,0.3854963635914695,0.35424573888710664,0.3038031714389567,0.2487698765600229,0.20337681981637637,0.4168813873222535,0.5139205341413584,0.8001469439565738,0.6061762082771396,0.48346391584563064,0.5111607995938539,0.4934906457349798,0.4934906457349798,0.6032936775529717,0.5123452650322678,0.5096432847064701,0.4945609990742562,0.5101201944233809,0.4847912039868714,0.8163874764767901,0.6712102319208972,0.6415486822565213,0.5344805494956656,0.4951490060198228,0.5184466985166971,0.5141397007035079,0.1275268391798715,0.001893069986067788,0.23537182660918707,0.17056168657354367,0.17405395138654242,0.20941824725594232,0.10590294471327114,0.16707762837439286,0.45105864006339247,0.14677635845515408,0.21904520716718498,0.004901053430145739,-0.005382795486804367,0.17853120179613605,0.20747595227299037,0.10446952658462577,-0.028170320887868392,0.14617501043728803,0.10634126627984287,0.12341075752130191,0.10366126540441553,0.12493903899416287,0.14892689271426085,0.4214386616410798,0.13879790670422854,0.405615162156229,0.4301281565824577,0.5255613718594413,0.5494281502471018,0.6407289209910457,0.15833221316331086,0.35450394951371433,0.25618158165096777,0.31246349482130636,0.18327019045155166,0.11963666169796923,0.5431992442998301,0.4630482915043989,0.2995507188974931,0.3510357506626078,0.8518599239181135,0.8288831479642205,0.8119704242492782,0.9344098146406714,0.7795879947878585,0.8472266706483551,0.8262936952316384,0.8590541034797505,0.8548898284764613,0.9470030022109373,0.9081407573243737,0.8819356259635842,0.9528978145206493,0.8703380528240355,0.7159635601790646,0.9114921383108563,0.8555877345968448,0.7251021126721533,0.7034388957243766,0.7169552634206724
Student S237 G4 - Undergraduate-Student,0.14989874789994936,0.15212323548362192,0.08074342571424023,0.11547193933784969,0.2411396352967286,0.2362560231640805,0.14396882694446872,0.22403727112261101,0.17234374586035736,0.32614446619329956,0.03547329387476104,0.14694552648607961,-0.002535269250749395,0.14443587581825132,0.15738722388376317,0.1040627422449676,0.031858173225972536,0.044558770178501135,-0.003120635700561413,0.23335359133022315,0.28764006352567195,0.7895823014008924,0.5860826293559481,0.34488879186497257,0.28103207497838734,0.28126153313942026,0.28126153313942026,0.563824006496467,0.27304772972345914,0.23430043167264894,0.2740352581846099,0.32547138633505,0.18970435787484904,0.7054385575154927,0.508802090107664,0.4031265913164696,0.38042433047018387,0.35954619588325576,0.2573654247916749,0.273105295091198,0.6280654763694296,0.4954919036579029,0.6859924323950104,0.5950098078300013,0.5305834548644125,0.5609253567523876,0.5941428611174813,0.6582190744433634,0.7562568772178837,0.5762140414341747,0.6187074111238232,0.5069470849097931,0.49549270966910713,0.6283755673136959,0.6675314090318848,0.6332789627780174,0.5190368669501184,0.5425389531570424,0.5264218505330196,0.5364995542128812,0.176258634458487,0.16336823239569107,-0.011294814928215088,0.3618792812356953,0.1681496605369024,0.2843021958644635,0.3049776842920434,0.359183699052623,0.317121909121188,0.5123655466525707,0.09639316587616018,0.17172365398909034,0.14220430417573576,0.1291437121286329,0.10984746271761625,0.21770245992844584,0.46400672236335283,0.33001414148120234,0.19373147967002569,0.2733911198584362,0.7279967913903329,0.8075006754717685,0.6947517281749095,0.7461183054303643,0.9346759839401825,0.8656997403797516,0.9722217933251756,0.7967027051630289,0.74602952191208,0.9293659015051021,0.8485878533675671,0.7964969515090775,0.8574208648170049,0.7145589291420594,0.9486861550394337,0.8446391906676264,0.7936043447884034,0.7935807919941782,0.8612398823185385,0.9720224153793467
Student S238 G4 - Undergraduate-Student,-0.020697678209409487,0.23602519125647897,0.05352886123347808,0.03441307185542433,0.17384475967249563,0.20718657038198038,0.036253312534745785,0.3007169885602605,0.029794466289065187,0.16634143904997836,0.023196781721774168,0.15649939158577697,0.02092862832712284,0.10030749406529645,0.23986263212715303,0.07681515705089018,0.05495313627440371,0.0160505529673773,0.032089860655007955,0.2778706837801056,0.17687553511785675,0.6004464942120835,0.32624796543103085,0.15360226562057744,0.14129561040533778,0.1485148313835007,0.1485148313835007,0.3409651187006883,0.18841154974536395,0.15858377275339558,0.14905936842423295,0.14093566502081184,0.1043706346962544,0.5882228624685983,0.3513737936942876,0.29881102502294293,0.17342691946442507,0.16083259795563654,0.13160257588526497,0.14009380775024216,0.16461000634265915,-0.021930070932522115,0.2698153263456994,0.14720206424059945,0.05626007960708563,0.12774892286573897,0.060639774906412286,0.19138250103398943,0.34144210178506174,0.08791258529337509,0.25013964147078127,-0.0022176672412954,0.012671484935115735,0.1929149041062565,0.17314472261214822,0.14450197758764277,0.00040124700128704033,0.07563944593856309,0.03327340805695182,0.01017820238822835,0.10652134366050912,0.12435144752837893,0.12601583330014632,0.32307928524924223,0.14103477942874637,0.31747460910222236,0.3454638609466632,0.5693411105265576,0.3919844352558264,0.4780532938902422,0.15844156170338514,0.3116950184808185,0.15191740148001023,0.3017453374598487,0.145459427843584,0.11775341957316524,0.39883687539020185,0.39615664063854195,0.20739170116123132,0.33736863261721783,0.9423747021807141,0.9753474452210542,0.8321795751468458,0.8415859472088385,0.8708296558819599,0.9543088147350464,0.8553340270314133,0.964904159683832,0.9565582305387572,0.9531484034034772,0.9852322662705046,0.6988047242994009,0.9357962185876675,0.8904942349948967,0.8586247249199319,0.9901206597284806,0.9508122025375045,0.7689437878903864,0.8167559495774985,0.7593096222853952
Student S239 G4 - Master-Student,-0.030310998913367332,0.2852788587142976,-0.0049716939879477645,0.05725734695314905,0.12633952267410342,0.11665222406806572,0.03400699773800146,0.3080518594994034,-0.010192749145891342,0.16574893406952326,0.021968007377632603,0.16202327426756752,0.034991478614178895,0.14652248746320518,0.269237972872463,0.042856387685923175,0.06303580952517675,-0.024065845424855264,0.06572832347567362,0.23693045360087228,0.07231046332671925,0.5103735050709074,0.22447253691077107,0.0757127913939234,-0.009685168635363839,-0.001165844512732106,-0.001165844512732106,0.2915819011910215,0.1297011652941476,0.11256931756442912,0.0021670213813239636,0.054353607000629856,0.018853379204779475,0.43681618873613415,0.25558346100027696,0.13981997623434456,0.027534017967823288,0.06710362186596602,-0.015764592557206747,-0.007973126761522287,0.21582807370352966,-0.0005609706026649154,0.3348800876940708,0.15764637620502167,0.07621401014857027,0.19256129450665477,0.04981657118511894,0.20779168903365602,0.3254654564736926,0.12697064985963963,0.355968083787664,0.023590360333033432,0.085718534509857,0.24794494897821487,0.16681588551600396,0.16511382217020396,0.028982835418650432,0.13398203911997708,0.07739126143057799,-0.0036331618758015938,0.3265080052880517,0.3446694185087974,0.34481080943730313,0.47136153635433153,0.3618857523897067,0.47798565302976015,0.5115166174981263,0.7421498908244438,0.50798470722855,0.5623925167025383,0.38297974187632566,0.4974106403204126,0.3366179110896833,0.5086590459287813,0.3609424072961874,0.3298164092046456,0.49822480749007,0.56276749269492,0.3895697760393768,0.5365328355520642,0.9795503987757065,0.9265996583859801,0.7779346479117817,0.7398096140435088,0.8285843647796479,0.9457360661858603,0.7925432593156917,0.9112819452133882,0.9814818318445444,0.9017580855922849,0.9048086509109646,0.6527592798513182,0.8162346141200522,0.9408479785100146,0.8390127785319408,0.917592422071314,0.8967029847100394,0.8285505749665788,0.8896251483804984,0.7202162118032344
